"id","day","drinks","gender","weekend","fratsor"
285,20,0,0,0,1
285,21,0,0,0,1
285,22,0,0,1,1
285,23,3,0,1,1
285,24,0,0,0,1
285,25,0,0,0,1
285,26,0,0,0,1
285,27,0,0,0,1
285,28,0,0,0,1
285,29,0,0,1,1
285,30,1,0,1,1
286,1,3,1,0,0
286,2,0,1,0,0
286,3,0,1,0,0
286,4,3,1,0,0
286,5,11,1,1,0
286,6,0,1,1,0
286,7,0,1,0,0
286,8,0,1,0,0
286,9,0,1,0,0
286,10,0,1,0,0
286,11,0,1,0,0
286,12,3,1,1,0
286,13,3,1,1,0
286,14,0,1,0,0
286,15,0,1,0,0
286,16,0,1,0,0
286,17,0,1,0,0
286,18,0,1,0,0
286,19,4,1,1,0
286,20,0,1,1,0
286,21,0,1,0,0
286,22,0,1,0,0
286,23,0,1,0,0
286,24,0,1,0,0
286,25,0,1,0,0
286,26,0,1,1,0
286,27,0,1,1,0
286,28,0,1,0,0
286,29,0,1,0,0
286,30,0,1,0,0
287,1,2,0,0,0
287,2,6,0,1,0
287,3,5,0,1,0
287,4,0,0,0,0
287,5,3,0,0,0
287,6,0,0,0,0
287,7,0,0,0,0
287,8,0,0,0,0
287,9,1,0,1,0
287,10,0,0,1,0
287,11,0,0,0,0
287,12,0,0,0,0
287,13,0,0,0,0
287,14,0,0,0,0
287,15,0,0,0,0
287,16,1,0,1,0
287,17,0,0,1,0
287,18,0,0,0,0
287,19,0,0,0,0
287,20,0,0,0,0
287,21,0,0,0,0
287,22,0,0,0,0
287,23,1,0,1,0
287,24,0,0,1,0
287,25,0,0,0,0
287,26,0,0,0,0
287,27,0,0,0,0
287,28,0,0,0,0
287,29,0,0,0,0
287,30,1,0,1,0
288,1,1,1,0,0
288,2,1,1,1,0
288,3,0,1,1,0
288,4,1,1,0,0
289,1,10,1,1,0
289,2,10,1,1,0
289,3,0,1,0,0
289,4,0,1,0,0
289,5,0,1,0,0
289,6,0,1,0,0
289,7,3,1,0,0
289,8,0,1,1,0
289,9,0,1,1,0
289,10,0,1,0,0
289,11,0,1,0,0
289,12,0,1,0,0
289,13,0,1,0,0
289,14,0,1,0,0
289,15,0,1,1,0
289,16,0,1,1,0
289,17,0,1,0,0
289,18,0,1,0,0
289,19,0,1,0,0
289,20,0,1,0,0
289,21,0,1,0,0
289,22,0,1,1,0
289,23,12,1,1,0
290,1,0,1,0,0
290,2,0,1,0,0
290,3,0,1,0,0
290,4,0,1,0,0
290,5,2,1,1,0
290,6,0,1,1,0
290,7,0,1,0,0
290,8,0,1,0,0
290,9,2,1,0,0
290,10,1,1,0,0
291,1,0,0,0,0
291,2,0,0,0,0
291,3,0,0,0,0
291,4,1,0,1,0
291,5,0,0,1,0
291,6,0,0,0,0
291,7,0,0,0,0
291,8,0,0,0,0
291,9,0,0,0,0
291,10,0,0,0,0
291,11,0,0,1,0
291,12,0,0,1,0
291,13,0,0,0,0
291,14,0,0,0,0
291,15,0,0,0,0
291,16,0,0,0,0
291,17,0,0,0,0
291,18,0,0,1,0
291,19,0,0,1,0
291,20,0,0,0,0
291,21,0,0,0,0
291,22,0,0,0,0
291,23,0,0,0,0
291,24,0,0,0,0
291,25,0,0,1,0
291,26,0,0,1,0
291,27,0,0,0,0
291,28,0,0,0,0
291,29,0,0,0,0
291,30,0,0,0,0
292,1,0,0,0,0
292,2,0,0,0,0
292,3,0,0,0,0
292,4,0,0,0,0
292,5,0,0,1,0
292,6,0,0,1,0
292,7,0,0,0,0
292,8,0,0,0,0
292,9,0,0,0,0
292,10,0,0,0,0
292,11,0,0,0,0
292,12,0,0,1,0
292,13,0,0,1,0
292,14,0,0,0,0
292,15,0,0,0,0
292,16,0,0,0,0
292,17,0,0,0,0
292,18,0,0,0,0
292,19,0,0,1,0
292,20,0,0,1,0
292,21,0,0,0,0
292,22,0,0,0,0
292,23,0,0,0,0
292,24,0,0,0,0
292,25,0,0,0,0
292,26,0,0,1,0
292,27,0,0,1,0
292,28,0,0,0,0
292,29,0,0,0,0
292,30,0,0,0,0
293,1,0,1,0,1
293,2,0,1,0,1
293,3,0,1,1,1
293,4,0,1,1,1
293,5,10,1,0,1
293,6,6,1,0,1
293,7,0,1,0,1
293,8,0,1,0,1
293,9,0,1,0,1
293,10,0,1,1,1
293,11,0,1,1,1
293,12,0,1,0,1
293,13,0,1,0,1
293,14,10,1,0,1
293,15,0,1,0,1
293,16,0,1,0,1
293,17,0,1,1,1
293,18,0,1,1,1
293,19,0,1,0,1
293,20,0,1,0,1
293,21,0,1,0,1
293,22,0,1,0,1
293,23,0,1,0,1
293,24,0,1,1,1
293,25,0,1,1,1
293,26,0,1,0,1
293,27,0,1,0,1
293,28,0,1,0,1
293,29,0,1,0,1
293,30,0,1,0,1
294,1,1,1,0,0
294,2,0,1,0,0
294,3,0,1,0,0
294,4,1,1,1,0
294,5,1,1,1,0
294,6,0,1,0,0
294,7,0,1,0,0
294,8,0,1,0,0
294,9,0,1,0,0
294,10,0,1,0,0
294,11,0,1,1,0
294,12,0,1,1,0
294,13,0,1,0,0
294,14,0,1,0,0
294,15,0,1,0,0
294,16,0,1,0,0
294,17,0,1,0,0
294,18,2,1,1,0
294,19,0,1,1,0
294,20,0,1,0,0
294,21,0,1,0,0
294,22,0,1,0,0
294,23,0,1,0,0
294,24,0,1,0,0
294,25,2,1,1,0
294,26,0,1,1,0
294,27,0,1,0,0
294,28,0,1,0,0
294,29,0,1,0,0
294,30,0,1,0,0
295,1,0,1,0,0
295,2,0,1,0,0
295,3,0,1,0,0
295,4,0,1,1,0
295,5,0,1,1,0
295,6,20,1,0,0
295,7,2,1,0,0
295,8,2,1,0,0
295,9,3,1,0,0
295,10,2,1,0,0
295,11,2,1,1,0
296,1,3,0,0,0
296,2,5,0,0,0
296,3,7,0,1,0
296,4,10,0,1,0
296,5,21,0,0,0
296,6,0,0,0,0
296,7,0,0,0,0
296,8,1,0,0,0
296,9,3,0,0,0
296,10,3,0,1,0
296,11,5,0,1,0
296,12,0,0,0,0
296,13,3,0,0,0
296,14,0,0,0,0
296,15,0,0,0,0
296,16,3,0,0,0
296,17,3,0,1,0
296,18,3,0,1,0
296,19,0,0,0,0
296,20,0,0,0,0
296,21,5,0,0,0
296,22,1,0,0,0
296,23,2,0,0,0
296,24,5,0,1,0
296,25,3,0,1,0
296,26,0,0,0,0
296,27,0,0,0,0
296,28,0,0,0,0
296,29,2,0,0,0
296,30,0,0,0,0
297,1,5,0,0,0
297,2,0,0,0,0
297,3,0,0,0,0
297,4,0,0,1,0
297,5,0,0,1,0
297,6,5,0,0,0
297,7,0,0,0,0
297,8,0,0,0,0
297,9,0,0,0,0
297,10,6,0,0,0
297,11,9,0,1,0
297,12,0,0,1,0
297,13,0,0,0,0
297,14,0,0,0,0
297,15,0,0,0,0
297,16,0,0,0,0
297,17,0,0,1,0
297,18,0,0,1,0
297,19,0,0,0,0
297,20,0,0,0,0
297,21,0,0,0,0
297,22,0,0,0,0
297,23,0,0,0,0
297,24,0,0,1,0
297,25,4,0,1,0
297,26,0,0,0,0
297,27,0,0,0,0
297,28,0,0,0,0
297,29,0,0,0,0
297,30,0,0,0,0
298,1,0,1,0,0
298,2,0,1,0,0
298,3,0,1,0,0
298,4,12,1,1,0
298,5,12,1,1,0
298,6,12,1,0,0
298,7,0,1,0,0
298,8,0,1,0,0
298,9,0,1,0,0
298,10,8,1,1,0
298,11,12,1,1,0
298,12,0,1,0,0
298,13,0,1,0,0
298,14,0,1,0,0
298,15,0,1,0,0
298,16,12,1,0,0
298,17,12,1,1,0
299,1,0,1,0,0
299,2,0,1,0,0
299,3,0,1,1,0
299,4,3,1,1,0
299,5,0,1,0,0
299,6,0,1,0,0
299,7,0,1,0,0
299,8,0,1,0,0
299,9,0,1,0,0
299,10,5,1,1,0
299,11,0,1,1,0
299,12,0,1,0,0
299,13,0,1,0,0
299,14,0,1,0,0
299,15,0,1,0,0
299,16,0,1,0,0
299,17,0,1,1,0
299,18,4,1,1,0
299,19,0,1,0,0
299,20,0,1,0,0
299,21,0,1,0,0
299,22,0,1,0,0
299,23,0,1,0,0
299,24,0,1,1,0
299,25,0,1,1,0
299,26,0,1,0,0
299,27,0,1,0,0
299,28,0,1,0,0
299,29,0,1,0,0
299,30,0,1,0,0
300,1,0,1,0,0
300,2,3,1,1,0
300,3,0,1,1,0
300,4,1,1,0,0
301,1,0,1,0,0
301,2,0,1,0,0
301,3,0,1,0,0
301,4,0,1,0,0
301,5,0,1,0,0
301,6,0,1,1,0
301,7,0,1,1,0
301,8,0,1,0,0
301,9,0,1,0,0
301,10,3,1,0,0
302,1,5,0,1,0
302,2,3,0,0,0
302,3,0,0,0,0
302,4,8,0,0,0
302,5,0,0,0,0
302,6,0,0,0,0
302,7,4,0,1,0
302,8,0,0,1,0
302,9,0,0,0,0
302,10,0,0,0,0
302,11,0,0,0,0
302,12,0,0,0,0
302,13,0,0,0,0
302,14,4,0,1,0
302,15,0,0,1,0
302,16,0,0,0,0
302,17,0,0,0,0
302,18,0,0,0,0
302,19,0,0,0,0
302,20,0,0,0,0
302,21,0,0,1,0
302,22,0,0,1,0
302,23,0,0,0,0
302,24,0,0,0,0
302,25,0,0,0,0
302,26,0,0,0,0
302,27,0,0,0,0
302,28,3,0,1,0
302,29,0,0,1,0
302,30,0,0,0,0
303,1,0,0,1,0
303,2,0,0,0,0
303,3,0,0,0,0
303,4,0,0,0,0
303,5,0,0,0,0
303,6,0,0,0,0
303,7,0,0,1,0
303,8,0,0,1,0
303,9,0,0,0,0
303,10,0,0,0,0
303,11,0,0,0,0
303,12,0,0,0,0
303,13,0,0,0,0
303,14,0,0,1,0
303,15,0,0,1,0
303,16,0,0,0,0
303,17,0,0,0,0
303,18,0,0,0,0
303,19,0,0,0,0
303,20,0,0,0,0
303,21,0,0,1,0
303,22,0,0,1,0
303,23,0,0,0,0
303,24,0,0,0,0
303,25,0,0,0,0
303,26,0,0,0,0
303,27,0,0,0,0
303,28,0,0,1,0
303,29,0,0,1,0
303,30,0,0,0,0
304,1,0,1,0,0
304,2,0,1,0,0
304,3,0,1,0,0
304,4,0,1,0,0
304,5,15,1,1,0
304,6,0,1,1,0
304,7,0,1,0,0
304,8,0,1,0,0
304,9,0,1,0,0
304,10,0,1,0,0
304,11,0,1,0,0
304,12,10,1,1,0
305,1,1,1,0,0
305,2,0,1,1,0
305,3,0,1,1,0
305,4,18,1,0,0
305,5,0,1,0,0
305,6,0,1,0,0
305,7,0,1,0,0
305,8,0,1,0,0
305,9,0,1,1,0
305,10,0,1,1,0
305,11,0,1,0,0
305,12,0,1,0,0
305,13,0,1,0,0
305,14,0,1,0,0
305,15,0,1,0,0
305,16,0,1,1,0
305,17,0,1,1,0
305,18,0,1,0,0
305,19,12,1,0,0
305,20,0,1,0,0
305,21,0,1,0,0
305,22,0,1,0,0
305,23,0,1,1,0
305,24,0,1,1,0
305,25,9,1,0,0
305,26,0,1,0,0
305,27,0,1,0,0
305,28,0,1,0,0
305,29,0,1,0,0
305,30,0,1,1,0
306,1,8,1,0,1
306,2,0,1,0,1
306,3,4,1,1,1
306,4,10,1,1,1
306,5,10,1,0,1
306,6,2,1,0,1
306,7,0,1,0,1
306,8,0,1,0,1
306,9,7,1,0,1
306,10,7,1,1,1
306,11,0,1,1,1
306,12,0,1,0,1
306,13,0,1,0,1
306,14,0,1,0,1
306,15,0,1,0,1
306,16,0,1,0,1
306,17,0,1,1,1
306,18,0,1,1,1
306,19,0,1,0,1
306,20,0,1,0,1
306,21,0,1,0,1
306,22,0,1,0,1
306,23,0,1,0,1
306,24,6,1,1,1
306,25,0,1,1,1
306,26,0,1,0,1
306,27,0,1,0,1
306,28,0,1,0,1
306,29,0,1,0,1
306,30,10,1,0,1
307,1,0,1,0,0
307,2,5,1,1,0
307,3,1,1,1,0
307,4,0,1,0,0
307,5,1,1,0,0
307,6,1,1,0,0
307,7,7,1,0,0
307,8,0,1,0,0
307,9,10,1,1,0
307,10,10,1,1,0
307,11,0,1,0,0
307,12,0,1,0,0
307,13,0,1,0,0
307,14,0,1,0,0
307,15,0,1,0,0
307,16,0,1,1,0
307,17,0,1,1,0
307,18,0,1,0,0
307,19,0,1,0,0
307,20,0,1,0,0
307,21,0,1,0,0
307,22,0,1,0,0
307,23,0,1,1,0
307,24,5,1,1,0
307,25,0,1,0,0
307,26,0,1,0,0
307,27,0,1,0,0
307,28,0,1,0,0
307,29,0,1,0,0
307,30,0,1,1,0
308,1,0,0,0,0
308,2,0,0,1,0
308,3,4,0,1,0
308,4,0,0,0,0
308,5,0,0,0,0
308,6,8,0,0,0
308,7,0,0,0,0
308,8,3,0,0,0
308,9,7,0,1,0
308,10,0,0,1,0
308,11,0,0,0,0
308,12,0,0,0,0
308,13,0,0,0,0
308,14,0,0,0,0
308,15,4,0,0,0
308,16,0,0,1,0
308,17,0,0,1,0
308,18,3,0,0,0
308,19,0,0,0,0
308,20,0,0,0,0
308,21,0,0,0,0
308,22,0,0,0,0
308,23,0,0,1,0
308,24,0,0,1,0
308,25,0,0,0,0
308,26,0,0,0,0
308,27,0,0,0,0
308,28,0,0,0,0
308,29,0,0,0,0
308,30,0,0,1,0
309,1,4,0,0,0
309,2,2,0,0,0
309,3,2,0,0,0
309,4,1,0,0,0
309,5,14,0,1,0
309,6,2,0,1,0
309,7,16,0,0,0
309,8,5,0,0,0
309,9,5,0,0,0
309,10,5,0,0,0
309,11,0,0,0,0
309,12,0,0,1,0
309,13,7,0,1,0
309,14,4,0,0,0
309,15,0,0,0,0
309,16,0,0,0,0
309,17,0,0,0,0
309,18,0,0,0,0
309,19,0,0,1,0
309,20,0,0,1,0
309,21,7,0,0,0
309,22,0,0,0,0
309,23,0,0,0,0
309,24,0,0,0,0
309,25,0,0,0,0
309,26,0,0,1,0
309,27,0,0,1,0
309,28,0,0,0,0
309,29,0,0,0,0
309,30,0,0,0,0
310,1,0,0,0,0
310,2,0,0,1,0
310,3,0,0,1,0
310,4,2,0,0,0
310,5,0,0,0,0
310,6,1,0,0,0
311,1,0,1,0,1
311,2,0,1,0,1
311,3,0,1,0,1
311,4,8,1,1,1
311,5,10,1,1,1
311,6,8,1,0,1
311,7,0,1,0,1
311,8,8,1,0,1
311,9,10,1,0,1
311,10,0,1,0,1
311,11,7,1,1,1
311,12,12,1,1,1
311,13,12,1,0,1
311,14,5,1,0,1
311,15,12,1,0,1
311,16,14,1,0,1
311,17,0,1,0,1
311,18,0,1,1,1
311,19,7,1,1,1
311,20,10,1,0,1
311,21,10,1,0,1
311,22,0,1,0,1
311,23,10,1,0,1
311,24,0,1,0,1
311,25,8,1,1,1
311,26,8,1,1,1
311,27,14,1,0,1
311,28,0,1,0,1
311,29,0,1,0,1
311,30,8,1,0,1
312,1,6,1,0,1
312,2,12,1,1,1
312,3,18,1,1,1
312,4,23,1,0,1
312,5,0,1,0,1
312,6,5,1,0,1
312,7,0,1,0,1
312,8,0,1,0,1
312,9,0,1,1,1
312,10,7,1,1,1
312,11,0,1,0,1
312,12,0,1,0,1
312,13,4,1,0,1
312,14,0,1,0,1
312,15,4,1,0,1
312,16,0,1,1,1
312,17,10,1,1,1
312,18,4,1,0,1
312,19,4,1,0,1
312,20,10,1,0,1
312,21,0,1,0,1
312,22,4,1,0,1
312,23,7,1,1,1
312,24,6,1,1,1
312,25,0,1,0,1
312,26,9,1,0,1
312,27,0,1,0,1
312,28,0,1,0,1
312,29,0,1,0,1
312,30,7,1,1,1
313,1,0,0,1,0
313,2,2,0,1,0
313,3,0,0,0,0
313,4,0,0,0,0
313,5,0,0,0,0
313,6,0,0,0,0
313,7,0,0,0,0
313,8,0,0,1,0
313,9,0,0,1,0
313,10,0,0,0,0
313,11,6,0,0,0
313,12,0,0,0,0
313,13,0,0,0,0
313,14,0,0,0,0
313,15,0,0,1,0
313,16,0,0,1,0
313,17,0,0,0,0
313,18,0,0,0,0
313,19,0,0,0,0
313,20,0,0,0,0
313,21,0,0,0,0
313,22,0,0,1,0
313,23,4,0,1,0
314,1,0,1,0,0
314,2,0,1,0,0
314,3,0,1,1,0
314,4,1,1,1,0
315,1,0,0,0,0
315,2,8,0,1,0
315,3,4,0,1,0
315,4,0,0,0,0
315,5,0,0,0,0
315,6,0,0,0,0
315,7,2,0,0,0
315,8,0,0,0,0
315,9,0,0,1,0
315,10,0,0,1,0
315,11,0,0,0,0
315,12,0,0,0,0
315,13,0,0,0,0
315,14,0,0,0,0
315,15,0,0,0,0
315,16,0,0,1,0
315,17,0,0,1,0
315,18,0,0,0,0
315,19,0,0,0,0
315,20,0,0,0,0
315,21,0,0,0,0
315,22,0,0,0,0
315,23,0,0,1,0
315,24,0,0,1,0
315,25,0,0,0,0
315,26,0,0,0,0
315,27,0,0,0,0
315,28,0,0,0,0
315,29,0,0,0,0
315,30,0,0,1,0
316,1,0,1,0,1
316,2,0,1,0,1
316,3,3,1,1,1
316,4,6,1,1,1
316,5,10,1,0,1
316,6,6,1,0,1
316,7,1,1,0,1
316,8,1,1,0,1
316,9,0,1,0,1
316,10,4,1,1,1
316,11,0,1,1,1
316,12,3,1,0,1
316,13,1,1,0,1
316,14,7,1,0,1
316,15,0,1,0,1
316,16,0,1,0,1
316,17,0,1,1,1
316,18,0,1,1,1
316,19,3,1,0,1
316,20,3,1,0,1
316,21,4,1,0,1
316,22,0,1,0,1
316,23,0,1,0,1
316,24,4,1,1,1
316,25,8,1,1,1
316,26,5,1,0,1
316,27,5,1,0,1
316,28,1,1,0,1
316,29,0,1,0,1
316,30,0,1,0,1
317,1,0,1,0,0
317,2,0,1,0,0
317,3,0,1,1,0
317,4,0,1,1,0
317,5,0,1,0,0
317,6,0,1,0,0
317,7,0,1,0,0
317,8,0,1,0,0
317,9,0,1,0,0
317,10,0,1,1,0
317,11,0,1,1,0
317,12,0,1,0,0
317,13,0,1,0,0
317,14,0,1,0,0
317,15,0,1,0,0
317,16,0,1,0,0
317,17,0,1,1,0
317,18,0,1,1,0
317,19,0,1,0,0
317,20,0,1,0,0
317,21,0,1,0,0
317,22,0,1,0,0
317,23,0,1,0,0
317,24,0,1,1,0
317,25,0,1,1,0
317,26,0,1,0,0
317,27,0,1,0,0
317,28,0,1,0,0
317,29,0,1,0,0
317,30,0,1,0,0
318,1,0,1,0,1
318,2,0,1,0,1
318,3,0,1,0,1
318,4,0,1,0,1
318,5,0,1,0,1
318,6,0,1,1,1
318,7,21,1,1,1
319,1,0,0,0,0
319,2,0,0,0,0
319,3,0,0,0,0
319,4,0,0,0,0
319,5,2,0,1,0
319,6,0,0,1,0
319,7,0,0,0,0
319,8,0,0,0,0
319,9,0,0,0,0
319,10,0,0,0,0
319,11,0,0,0,0
319,12,0,0,1,0
319,13,0,0,1,0
319,14,6,0,0,0
319,15,0,0,0,0
319,16,0,0,0,0
319,17,0,0,0,0
319,18,0,0,0,0
319,19,0,0,1,0
319,20,0,0,1,0
319,21,0,0,0,0
319,22,0,0,0,0
319,23,0,0,0,0
319,24,0,0,0,0
319,25,0,0,0,0
319,26,0,0,1,0
319,27,0,0,1,0
319,28,0,0,0,0
319,29,0,0,0,0
319,30,0,0,0,0
320,1,0,1,1,0
320,2,0,1,0,0
320,3,0,1,0,0
320,4,11,1,0,0
320,5,0,1,0,0
320,6,2,1,0,0
320,7,4,1,1,0
320,8,0,1,1,0
320,9,0,1,0,0
320,10,0,1,0,0
320,11,0,1,0,0
320,12,0,1,0,0
320,13,0,1,0,0
320,14,0,1,1,0
320,15,0,1,1,0
320,16,0,1,0,0
320,17,1,1,0,0
320,18,0,1,0,0
320,19,0,1,0,0
320,20,0,1,0,0
320,21,0,1,1,0
320,22,0,1,1,0
320,23,0,1,0,0
320,24,0,1,0,0
320,25,1,1,0,0
320,26,0,1,0,0
320,27,0,1,0,0
320,28,0,1,1,0
320,29,0,1,1,0
320,30,0,1,0,0
321,1,0,0,1,0
321,2,5,0,1,0
321,3,0,0,0,0
321,4,0,0,0,0
321,5,3,0,0,0
321,6,6,0,0,0
321,7,0,0,0,0
321,8,3,0,1,0
321,9,0,0,1,0
321,10,0,0,0,0
321,11,0,0,0,0
321,12,4,0,0,0
321,13,0,0,0,0
321,14,0,0,0,0
321,15,0,0,1,0
321,16,5,0,1,0
321,17,0,0,0,0
321,18,0,0,0,0
321,19,0,0,0,0
321,20,0,0,0,0
321,21,0,0,0,0
321,22,0,0,1,0
321,23,0,0,1,0
321,24,0,0,0,0
321,25,0,0,0,0
321,26,0,0,0,0
321,27,0,0,0,0
321,28,0,0,0,0
321,29,0,0,1,0
321,30,0,0,1,0
322,1,0,0,0,0
322,2,1,0,1,0
322,3,5,0,1,0
322,4,0,0,0,0
322,5,1,0,0,0
322,6,0,0,0,0
322,7,0,0,0,0
322,8,0,0,0,0
322,9,0,0,1,0
322,10,0,0,1,0
322,11,0,0,0,0
322,12,0,0,0,0
322,13,0,0,0,0
322,14,0,0,0,0
322,15,0,0,0,0
322,16,0,0,1,0
322,17,0,0,1,0
322,18,0,0,0,0
322,19,0,0,0,0
322,20,0,0,0,0
322,21,0,0,0,0
322,22,0,0,0,0
322,23,0,0,1,0
322,24,0,0,1,0
322,25,0,0,0,0
322,26,0,0,0,0
322,27,0,0,0,0
322,28,0,0,0,0
322,29,0,0,0,0
322,30,2,0,1,0
323,1,0,1,0,0
323,2,0,1,0,0
323,3,0,1,0,0
323,4,0,1,1,0
323,5,0,1,1,0
323,6,0,1,0,0
323,7,0,1,0,0
323,8,0,1,0,0
323,9,0,1,0,0
323,10,0,1,0,0
323,11,0,1,1,0
323,12,0,1,1,0
323,13,0,1,0,0
323,14,0,1,0,0
323,15,0,1,0,0
323,16,0,1,0,0
323,17,0,1,0,0
323,18,0,1,1,0
323,19,0,1,1,0
323,20,0,1,0,0
323,21,0,1,0,0
323,22,0,1,0,0
323,23,0,1,0,0
323,24,0,1,0,0
323,25,1,1,1,0
323,26,0,1,1,0
323,27,0,1,0,0
323,28,0,1,0,0
323,29,0,1,0,0
323,30,0,1,0,0
324,1,0,0,0,0
324,2,0,0,0,0
324,3,0,0,0,0
324,4,0,0,0,0
324,5,9,0,1,0
324,6,0,0,1,0
324,7,0,0,0,0
324,8,0,0,0,0
324,9,0,0,0,0
324,10,0,0,0,0
324,11,0,0,0,0
324,12,0,0,1,0
324,13,0,0,1,0
324,14,0,0,0,0
324,15,0,0,0,0
324,16,0,0,0,0
324,17,0,0,0,0
324,18,0,0,0,0
324,19,0,0,1,0
324,20,0,0,1,0
324,21,0,0,0,0
324,22,0,0,0,0
324,23,0,0,0,0
324,24,0,0,0,0
324,25,0,0,0,0
324,26,0,0,1,0
324,27,0,0,1,0
324,28,0,0,0,0
324,29,0,0,0,0
324,30,0,0,0,0
325,1,0,0,0,0
325,2,0,0,0,0
325,3,0,0,1,0
325,4,8,0,1,0
325,5,0,0,0,0
325,6,0,0,0,0
325,7,0,0,0,0
325,8,0,0,0,0
325,9,0,0,0,0
325,10,0,0,1,0
325,11,0,0,1,0
325,12,0,0,0,0
325,13,0,0,0,0
325,14,0,0,0,0
325,15,0,0,0,0
325,16,3,0,0,0
325,17,0,0,1,0
325,18,0,0,1,0
325,19,0,0,0,0
325,20,0,0,0,0
325,21,0,0,0,0
325,22,0,0,0,0
325,23,0,0,0,0
325,24,0,0,1,0
325,25,0,0,1,0
325,26,0,0,0,0
325,27,0,0,0,0
325,28,0,0,0,0
325,29,0,0,0,0
325,30,0,0,0,0
326,1,0,0,0,0
326,2,0,0,0,0
326,3,2,0,0,0
327,1,0,1,0,0
327,2,0,1,0,0
327,3,6,1,0,0
327,4,0,1,1,0
327,5,19,1,1,0
328,1,0,0,0,0
328,2,0,0,0,0
328,3,0,0,1,0
328,4,3,0,0,0
328,5,3,0,0,0
328,6,0,0,0,0
328,7,0,0,0,0
328,8,0,0,0,0
328,9,0,0,1,0
328,10,0,0,1,0
328,11,0,0,0,0
328,12,0,0,0,0
328,13,0,0,0,0
328,14,0,0,0,0
328,15,0,0,0,0
328,16,0,0,1,0
328,17,0,0,1,0
328,18,0,0,0,0
328,19,0,0,0,0
328,20,0,0,0,0
328,21,8,0,0,0
328,22,0,0,0,0
328,23,0,0,1,0
328,24,0,0,1,0
328,25,0,0,0,0
328,26,0,0,0,0
328,27,0,0,0,0
328,28,0,0,0,0
328,29,0,0,0,0
328,30,0,0,1,0
329,1,1,1,0,0
329,2,0,1,0,0
329,3,0,1,0,0
329,4,0,1,0,0
329,5,0,1,0,0
329,6,0,1,1,0
329,7,1,1,1,0
330,1,0,0,1,1
330,2,0,0,1,1
330,3,0,0,0,1
330,4,0,0,0,1
330,5,0,0,0,1
330,6,10,0,0,1
330,7,5,0,0,1
330,8,0,0,1,1
330,9,0,0,1,1
330,10,0,0,0,1
330,11,0,0,0,1
330,12,0,0,0,1
330,13,0,0,0,1
330,14,0,0,0,1
330,15,0,0,1,1
330,16,0,0,1,1
330,17,0,0,0,1
330,18,0,0,0,1
330,19,0,0,0,1
330,20,0,0,0,1
330,21,0,0,0,1
330,22,0,0,1,1
330,23,0,0,1,1
330,24,10,0,0,1
330,25,0,0,0,1
330,26,0,0,0,1
330,27,0,0,0,1
330,28,0,0,0,1
330,29,6,0,1,1
330,30,4,0,1,1
331,1,0,0,0,0
331,2,0,0,0,0
331,3,5,0,1,0
332,1,1,1,0,0
332,2,1,1,0,0
332,3,0,1,0,0
332,4,0,1,0,0
332,5,2,1,1,0
333,1,0,0,0,0
333,2,0,0,1,0
333,3,0,0,1,0
333,4,8,0,0,0
333,5,0,0,0,0
333,6,2,0,0,0
333,7,0,0,0,0
333,8,0,0,0,0
333,9,0,0,1,0
333,10,0,0,1,0
333,11,0,0,0,0
333,12,0,0,0,0
333,13,2,0,0,0
333,14,0,0,0,0
333,15,0,0,0,0
333,16,0,0,1,0
333,17,0,0,1,0
333,18,0,0,0,0
333,19,3,0,0,0
333,20,0,0,0,0
333,21,0,0,0,0
333,22,2,0,0,0
333,23,5,0,1,0
333,24,7,0,1,0
333,25,0,0,0,0
333,26,0,0,0,0
333,27,0,0,0,0
333,28,0,0,0,0
333,29,0,0,0,0
333,30,0,0,1,0
334,1,10,1,1,0
334,2,8,1,0,0
334,3,2,1,0,0
334,4,1,1,0,0
334,5,15,1,0,0
334,6,0,1,0,0
334,7,0,1,1,0
334,8,10,1,1,0
334,9,0,1,0,0
334,10,0,1,0,0
334,11,0,1,0,0
334,12,0,1,0,0
334,13,0,1,0,0
334,14,0,1,1,0
334,15,0,1,1,0
334,16,0,1,0,0
334,17,0,1,0,0
334,18,0,1,0,0
334,19,0,1,0,0
334,20,5,1,0,0
334,21,1,1,1,0
334,22,0,1,1,0
334,23,0,1,0,0
334,24,0,1,0,0
334,25,0,1,0,0
334,26,0,1,0,0
334,27,0,1,0,0
334,28,0,1,1,0
334,29,0,1,1,0
334,30,0,1,0,0
335,1,0,0,0,1
335,2,0,0,0,1
335,3,3,0,1,1
335,4,4,0,1,1
335,5,0,0,0,1
335,6,0,0,0,1
335,7,0,0,0,1
335,8,0,0,0,1
335,9,0,0,0,1
335,10,0,0,1,1
335,11,0,0,1,1
335,12,0,0,0,1
335,13,0,0,0,1
335,14,0,0,0,1
335,15,0,0,0,1
335,16,0,0,0,1
335,17,0,0,1,1
335,18,0,0,1,1
335,19,0,0,0,1
335,20,0,0,0,1
335,21,0,0,0,1
335,22,0,0,0,1
335,23,0,0,0,1
335,24,0,0,1,1
335,25,3,0,1,1
335,26,0,0,0,1
335,27,0,0,0,1
335,28,0,0,0,1
335,29,0,0,0,1
335,30,0,0,0,1
336,1,0,0,0,0
336,2,0,0,0,0
336,3,0,0,0,0
336,4,2,0,0,0
336,5,6,0,1,0
337,1,0,1,0,0
337,2,0,1,0,0
337,3,0,1,0,0
337,4,0,1,1,0
